image_path,class
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard425.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4462.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes752.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1855.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard342.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes250.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass191.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1130.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4402.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4166.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes650.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes466.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash647.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes276.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard137.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass496.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1753.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash697.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper37.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes187.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal712.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1588.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass231.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2889.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3869.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal139.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass564.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard417.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\plastic\plastic547.jpg,plastic
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1533.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\green-glass\green-glass309.jpg,green-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\green-glass\green-glass532.jpg,green-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery463.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4075.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass124.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper296.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal17.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper803.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3690.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash529.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\green-glass\green-glass12.jpg,green-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological500.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass177.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery1.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological61.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper700.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4901.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological471.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery903.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1147.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4024.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper15.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper211.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological411.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4443.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper408.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological401.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass376.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1764.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1826.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash321.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1842.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1150.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass595.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard154.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper859.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard18.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal131.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4105.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3123.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard123.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper843.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass76.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3998.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper749.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1693.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1857.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4118.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery922.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass219.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard793.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1486.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2999.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes735.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4498.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2373.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4320.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\white-glass\white-glass718.jpg,white-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4714.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal204.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery737.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4816.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper725.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal354.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes921.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash359.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3880.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1948.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3633.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1784.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1896.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1771.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1214.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes867.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery472.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes134.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1599.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4291.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2779.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2951.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass222.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\green-glass\green-glass241.jpg,green-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash354.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery876.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3060.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery36.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1916.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3710.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1409.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1684.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological692.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes609.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1708.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4146.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes5216.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard433.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4599.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes307.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\green-glass\green-glass57.jpg,green-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\plastic\plastic84.jpg,plastic
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes1090.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1215.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological75.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery628.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1857.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes5078.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes3239.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes4878.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological150.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\battery\battery112.jpg,battery
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological712.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\cardboard\cardboard339.jpg,cardboard
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes1653.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash72.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\biological\biological478.jpg,biological
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\metal\metal592.jpg,metal
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper271.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\trash\trash557.jpg,trash
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\plastic\plastic851.jpg,plastic
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass23.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\shoes\shoes475.jpg,shoes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\brown-glass\brown-glass2.jpg,brown-glass
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes968.jpg,clothes
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\plastic\plastic782.jpg,plastic
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\paper\paper150.jpg,paper
C:\Users\amits\Desktop\AI-Smart-Waste-Management\data\raw\garbage-classification\clothes\clothes2848.jpg,clothes
